treatment	id	game	period	choice	other_choice	session
Tournament	27	8	17	d	d	comp_2
Tournament	27	9	1	c	c	comp_2
Tournament	27	9	2	c	d	comp_2
Tournament	27	9	3	d	c	comp_2
Tournament	27	9	4	c	d	comp_2
Tournament	27	9	5	d	d	comp_2
Tournament	27	9	6	d	d	comp_2
Tournament	27	9	7	d	d	comp_2
Tournament	27	10	1	d	c	comp_2
Tournament	27	10	2	d	d	comp_2
Tournament	27	10	3	d	d	comp_2
Tournament	27	10	4	d	d	comp_2
Tournament	27	10	5	d	d	comp_2
Tournament	27	10	6	d	d	comp_2
Tournament	27	10	7	d	d	comp_2
Tournament	27	10	8	d	d	comp_2
Tournament	27	10	9	d	d	comp_2
Tournament	27	10	10	d	d	comp_2
Tournament	27	10	11	d	d	comp_2
Tournament	27	10	12	d	d	comp_2
Tournament	27	10	13	d	d	comp_2
Tournament	27	10	14	d	d	comp_2
Tournament	27	10	15	d	d	comp_2
Tournament	27	10	16	d	d	comp_2
Tournament	27	10	17	d	d	comp_2
Tournament	27	11	1	c	c	comp_2
Tournament	27	11	2	c	c	comp_2
Tournament	27	11	3	c	c	comp_2
Tournament	27	11	4	c	c	comp_2
Tournament	27	11	5	c	c	comp_2
Tournament	27	11	6	c	c	comp_2
Tournament	27	11	7	c	c	comp_2
Tournament	27	11	8	c	c	comp_2
Tournament	27	12	1	d	c	comp_2
Tournament	27	12	2	d	c	comp_2
Tournament	27	12	3	d	c	comp_2
Tournament	27	12	4	d	d	comp_2
Tournament	27	12	5	d	c	comp_2
Tournament	27	13	1	c	c	comp_2
Tournament	27	13	2	c	c	comp_2
Tournament	27	13	3	c	c	comp_2
Tournament	27	13	4	c	c	comp_2
Tournament	27	13	5	c	c	comp_2
Tournament	27	13	6	c	c	comp_2
Tournament	27	13	7	c	c	comp_2
Tournament	27	13	8	c	c	comp_2
Tournament	27	13	9	c	c	comp_2
Tournament	27	13	10	c	c	comp_2
Tournament	27	13	11	c	c	comp_2
Tournament	27	13	12	c	c	comp_2
Tournament	27	13	13	c	c	comp_2
Tournament	27	13	14	c	c	comp_2
Tournament	27	13	15	c	c	comp_2
Tournament	27	14	1	c	c	comp_2
Tournament	27	14	2	c	c	comp_2
Tournament	27	14	3	c	c	comp_2
Tournament	27	14	4	c	c	comp_2
Tournament	27	14	5	c	c	comp_2
Tournament	28	1	1	c	d	comp_2
Tournament	28	1	2	d	c	comp_2
Tournament	28	2	1	d	d	comp_2
Tournament	28	2	2	c	d	comp_2
Tournament	28	2	3	c	d	comp_2
Tournament	28	3	1	d	d	comp_2
Tournament	28	3	2	d	d	comp_2
Tournament	28	3	3	d	d	comp_2
Tournament	28	4	1	d	d	comp_2
Tournament	28	4	2	d	d	comp_2
Tournament	28	4	3	d	d	comp_2
Tournament	28	5	1	c	c	comp_2
Tournament	28	5	2	c	c	comp_2
Tournament	28	6	1	c	d	comp_2
Tournament	28	6	2	d	d	comp_2
Tournament	28	6	3	c	d	comp_2
Tournament	28	6	4	d	d	comp_2
Tournament	28	6	5	d	d	comp_2
Tournament	28	6	6	d	d	comp_2
Tournament	28	6	7	d	d	comp_2
Tournament	28	6	8	d	d	comp_2
Tournament	28	6	9	d	d	comp_2
Tournament	28	7	1	d	d	comp_2
Tournament	28	7	2	d	d	comp_2
Tournament	28	7	3	d	d	comp_2
Tournament	28	7	4	d	c	comp_2
Tournament	28	7	5	d	d	comp_2
Tournament	28	7	6	d	d	comp_2
Tournament	28	8	1	c	d	comp_2
Tournament	28	8	2	d	d	comp_2
Tournament	28	8	3	d	d	comp_2
Tournament	28	8	4	d	d	comp_2
Tournament	28	8	5	d	d	comp_2
Tournament	28	8	6	d	d	comp_2
Tournament	28	8	7	d	d	comp_2
Tournament	28	8	8	d	d	comp_2
Tournament	28	8	9	d	d	comp_2
Tournament	28	8	10	d	d	comp_2
Tournament	28	8	11	d	d	comp_2
Tournament	28	8	12	d	d	comp_2
Tournament	28	8	13	d	d	comp_2
Tournament	28	8	14	d	d	comp_2
Tournament	28	8	15	d	d	comp_2
Tournament	28	8	16	d	d	comp_2
Tournament	28	8	17	d	d	comp_2
Tournament	28	9	1	d	c	comp_2
Tournament	28	9	2	d	d	comp_2
Tournament	28	9	3	d	d	comp_2
Tournament	28	9	4	d	d	comp_2
Tournament	28	9	5	c	d	comp_2
Tournament	28	9	6	d	d	comp_2
Tournament	28	9	7	d	c	comp_2
Tournament	28	10	1	c	d	comp_2
Tournament	28	10	2	d	d	comp_2
Tournament	28	10	3	d	d	comp_2
Tournament	28	10	4	d	d	comp_2
Tournament	28	10	5	d	d	comp_2
Tournament	28	10	6	d	d	comp_2
Tournament	28	10	7	d	d	comp_2
Tournament	28	10	8	d	d	comp_2
Tournament	28	10	9	d	d	comp_2
Tournament	28	10	10	d	d	comp_2
Tournament	28	10	11	d	d	comp_2
Tournament	28	10	12	d	d	comp_2
Tournament	28	10	13	d	d	comp_2
Tournament	28	10	14	d	d	comp_2
Tournament	28	10	15	d	d	comp_2
Tournament	28	10	16	d	d	comp_2
Tournament	28	10	17	d	d	comp_2
Tournament	28	11	1	d	c	comp_2
Tournament	28	11	2	c	c	comp_2
Tournament	28	11	3	c	d	comp_2
Tournament	28	11	4	d	d	comp_2
Tournament	28	11	5	d	d	comp_2
Tournament	28	11	6	d	d	comp_2
Tournament	28	11	7	d	d	comp_2
Tournament	28	11	8	d	d	comp_2
Tournament	28	12	1	d	c	comp_2
Tournament	28	12	2	d	c	comp_2
Tournament	28	12	3	c	d	comp_2
Tournament	28	12	4	d	d	comp_2
Tournament	28	12	5	d	d	comp_2
Tournament	28	13	1	d	d	comp_2
Tournament	28	13	2	d	d	comp_2
Tournament	28	13	3	d	d	comp_2
Tournament	28	13	4	d	d	comp_2
Tournament	28	13	5	d	d	comp_2
Tournament	28	13	6	d	d	comp_2
Tournament	28	13	7	d	d	comp_2
Tournament	28	13	8	d	d	comp_2
Tournament	28	13	9	d	d	comp_2
Tournament	28	13	10	d	d	comp_2
Tournament	28	13	11	d	d	comp_2
Tournament	28	13	12	d	d	comp_2
Tournament	28	13	13	d	d	comp_2
Tournament	28	13	14	d	d	comp_2
Tournament	28	13	15	d	d	comp_2
Tournament	28	14	1	c	c	comp_2
Tournament	28	14	2	c	c	comp_2
Tournament	28	14	3	c	c	comp_2
Tournament	28	14	4	c	c	comp_2
Tournament	28	14	5	c	c	comp_2
Tournament	29	1	1	c	d	comp_2
Tournament	29	1	2	d	c	comp_2
Tournament	29	2	1	d	d	comp_2
Tournament	29	2	2	d	d	comp_2
Tournament	29	2	3	d	d	comp_2
Tournament	29	3	1	d	c	comp_2
Tournament	29	3	2	c	d	comp_2
Tournament	29	3	3	d	c	comp_2
Tournament	29	4	1	d	d	comp_2
Tournament	29	4	2	c	d	comp_2
Tournament	29	4	3	d	d	comp_2
Tournament	29	5	1	d	d	comp_2
Tournament	29	5	2	c	d	comp_2
Tournament	29	6	1	d	d	comp_2
Tournament	29	6	2	c	d	comp_2
Tournament	29	6	3	d	d	comp_2
Tournament	29	6	4	d	d	comp_2
Tournament	29	6	5	d	d	comp_2
Tournament	29	6	6	d	d	comp_2
Tournament	29	6	7	d	c	comp_2
Tournament	29	6	8	d	d	comp_2
Tournament	29	6	9	d	d	comp_2
Tournament	29	7	1	d	d	comp_2
Tournament	29	7	2	c	d	comp_2
Tournament	29	7	3	d	d	comp_2
Tournament	29	7	4	d	d	comp_2
Tournament	29	7	5	d	d	comp_2
Tournament	29	7	6	d	d	comp_2
Tournament	29	8	1	d	d	comp_2
Tournament	29	8	2	c	d	comp_2
Tournament	29	8	3	d	d	comp_2
Tournament	29	8	4	d	d	comp_2
Tournament	29	8	5	d	d	comp_2
Tournament	29	8	6	d	d	comp_2
Tournament	29	8	7	d	d	comp_2
Tournament	29	8	8	d	d	comp_2
Tournament	29	8	9	d	d	comp_2
Tournament	29	8	10	d	d	comp_2
Tournament	29	8	11	d	d	comp_2
Tournament	29	8	12	d	d	comp_2
Tournament	29	8	13	d	d	comp_2
Tournament	29	8	14	d	d	comp_2
Tournament	29	8	15	d	d	comp_2
Tournament	29	8	16	d	d	comp_2
Tournament	29	8	17	d	d	comp_2
Tournament	29	9	1	c	d	comp_2
Tournament	29	9	2	d	c	comp_2
Tournament	29	9	3	c	d	comp_2
Tournament	29	9	4	d	c	comp_2
Tournament	29	9	5	c	d	comp_2
Tournament	29	9	6	d	d	comp_2
Tournament	29	9	7	c	c	comp_2
Tournament	29	10	1	c	c	comp_2
Tournament	29	10	2	c	c	comp_2
Tournament	29	10	3	d	c	comp_2
Tournament	29	10	4	c	d	comp_2
Tournament	29	10	5	d	c	comp_2
Tournament	29	10	6	c	d	comp_2
Tournament	29	10	7	d	c	comp_2
Tournament	29	10	8	c	d	comp_2
Tournament	29	10	9	c	d	comp_2
Tournament	29	10	10	c	d	comp_2
Tournament	29	10	11	d	c	comp_2
Tournament	29	10	12	d	c	comp_2
Tournament	29	10	13	c	d	comp_2
Tournament	29	10	14	d	d	comp_2
Tournament	29	10	15	d	d	comp_2
Tournament	29	10	16	c	d	comp_2
Tournament	29	10	17	c	d	comp_2
Tournament	29	11	1	c	c	comp_2
Tournament	29	11	2	c	c	comp_2
Tournament	29	11	3	c	c	comp_2
Tournament	29	11	4	c	c	comp_2
Tournament	29	11	5	c	c	comp_2
Tournament	29	11	6	c	c	comp_2
Tournament	29	11	7	c	c	comp_2
Tournament	29	11	8	c	c	comp_2
Tournament	29	12	1	c	c	comp_2
Tournament	29	12	2	c	c	comp_2
Tournament	29	12	3	c	c	comp_2
Tournament	29	12	4	c	c	comp_2
Tournament	29	12	5	c	c	comp_2
Tournament	29	13	1	c	d	comp_2
Tournament	29	13	2	d	d	comp_2
Tournament	29	13	3	d	d	comp_2
Tournament	29	13	4	d	d	comp_2
Tournament	29	13	5	d	d	comp_2
Tournament	29	13	6	d	d	comp_2
Tournament	29	13	7	d	d	comp_2
Tournament	29	13	8	d	d	comp_2
Tournament	29	13	9	d	d	comp_2
Tournament	29	13	10	d	d	comp_2
Tournament	29	13	11	d	d	comp_2
Tournament	29	13	12	d	d	comp_2
Tournament	29	13	13	d	d	comp_2
Tournament	29	13	14	d	d	comp_2
Tournament	29	13	15	d	d	comp_2
Tournament	29	14	1	c	d	comp_2
Tournament	29	14	2	d	d	comp_2
Tournament	29	14	3	c	d	comp_2
Tournament	29	14	4	d	c	comp_2
Tournament	29	14	5	c	d	comp_2
Tournament	30	1	1	d	c	comp_2
Tournament	30	1	2	d	d	comp_2
Tournament	30	2	1	d	d	comp_2
Tournament	30	2	2	d	c	comp_2
Tournament	30	2	3	d	c	comp_2
Tournament	30	3	1	d	d	comp_2
Tournament	30	3	2	d	d	comp_2
Tournament	30	3	3	d	d	comp_2
Tournament	30	4	1	d	d	comp_2
Tournament	30	4	2	d	d	comp_2
Tournament	30	4	3	d	d	comp_2
Tournament	30	5	1	d	c	comp_2
Tournament	30	5	2	d	d	comp_2
Tournament	30	6	1	d	d	comp_2
Tournament	30	6	2	d	d	comp_2
Tournament	30	6	3	d	d	comp_2
Tournament	30	6	4	d	d	comp_2
Tournament	30	6	5	d	d	comp_2
Tournament	30	6	6	d	d	comp_2
Tournament	30	6	7	d	d	comp_2
Tournament	30	6	8	d	d	comp_2
Tournament	30	6	9	d	d	comp_2
Tournament	30	7	1	d	d	comp_2
Tournament	30	7	2	d	d	comp_2
Tournament	30	7	3	d	d	comp_2
Tournament	30	7	4	d	d	comp_2
Tournament	30	7	5	d	d	comp_2
Tournament	30	7	6	d	d	comp_2
Tournament	30	8	1	d	d	comp_2
Tournament	30	8	2	d	d	comp_2
Tournament	30	8	3	d	c	comp_2
Tournament	30	8	4	d	d	comp_2
Tournament	30	8	5	d	d	comp_2
Tournament	30	8	6	d	d	comp_2
Tournament	30	8	7	d	d	comp_2
Tournament	30	8	8	d	d	comp_2
Tournament	30	8	9	d	d	comp_2
Tournament	30	8	10	d	d	comp_2
Tournament	30	8	11	d	d	comp_2
Tournament	30	8	12	d	d	comp_2
Tournament	30	8	13	d	d	comp_2
Tournament	30	8	14	d	d	comp_2
Tournament	30	8	15	d	d	comp_2
Tournament	30	8	16	d	d	comp_2
Tournament	30	8	17	d	d	comp_2
Tournament	30	9	1	c	c	comp_2
Tournament	30	9	2	d	c	comp_2
Tournament	30	9	3	c	d	comp_2
Tournament	30	9	4	d	c	comp_2
Tournament	30	9	5	d	d	comp_2
Tournament	30	9	6	d	d	comp_2
Tournament	30	9	7	d	d	comp_2
Tournament	30	10	1	d	c	comp_2
Tournament	30	10	2	d	d	comp_2
Tournament	30	10	3	d	d	comp_2
Tournament	30	10	4	d	d	comp_2
Tournament	30	10	5	d	d	comp_2
Tournament	30	10	6	d	d	comp_2
Tournament	30	10	7	d	d	comp_2
Tournament	30	10	8	d	d	comp_2
Tournament	30	10	9	d	d	comp_2
Tournament	30	10	10	d	d	comp_2
Tournament	30	10	11	d	d	comp_2
Tournament	30	10	12	d	d	comp_2
Tournament	30	10	13	d	d	comp_2
Tournament	30	10	14	d	d	comp_2
Tournament	30	10	15	d	d	comp_2
Tournament	30	10	16	d	d	comp_2
Tournament	30	10	17	d	d	comp_2
Tournament	30	11	1	d	d	comp_2
Tournament	30	11	2	d	d	comp_2
Tournament	30	11	3	d	d	comp_2
Tournament	30	11	4	d	d	comp_2
Tournament	30	11	5	d	d	comp_2
Tournament	30	11	6	d	d	comp_2
Tournament	30	11	7	d	d	comp_2
Tournament	30	11	8	d	d	comp_2
Tournament	30	12	1	d	d	comp_2
Tournament	30	12	2	d	d	comp_2
Tournament	30	12	3	d	d	comp_2
Tournament	30	12	4	d	d	comp_2
Tournament	30	12	5	d	d	comp_2
Tournament	30	13	1	d	d	comp_2
Tournament	30	13	2	d	d	comp_2
Tournament	30	13	3	d	d	comp_2
Tournament	30	13	4	d	d	comp_2
Tournament	30	13	5	d	d	comp_2
Tournament	30	13	6	d	d	comp_2
Tournament	30	13	7	d	d	comp_2
Tournament	30	13	8	d	d	comp_2
Tournament	30	13	9	d	d	comp_2
Tournament	30	13	10	d	d	comp_2
Tournament	30	13	11	d	d	comp_2
Tournament	30	13	12	d	d	comp_2
Tournament	30	13	13	d	d	comp_2
Tournament	30	13	14	d	d	comp_2
Tournament	30	13	15	d	d	comp_2
Tournament	30	14	1	d	c	comp_2
Tournament	30	14	2	d	d	comp_2
Tournament	30	14	3	d	c	comp_2
Tournament	30	14	4	c	d	comp_2
Tournament	30	14	5	d	c	comp_2
Tournament	31	1	1	d	c	comp_2
Tournament	31	1	2	c	d	comp_2
Tournament	31	2	1	d	c	comp_2
Tournament	31	2	2	c	c	comp_2
Tournament	31	2	3	d	d	comp_2
Tournament	31	3	1	d	d	comp_2
Tournament	31	3	2	d	c	comp_2
Tournament	31	3	3	c	d	comp_2
Tournament	31	4	1	d	d	comp_2
Tournament	31	4	2	d	d	comp_2
Tournament	31	4	3	c	d	comp_2
Tournament	31	5	1	c	d	comp_2
Tournament	31	5	2	d	d	comp_2
Tournament	31	6	1	c	d	comp_2
Tournament	31	6	2	d	d	comp_2
Tournament	31	6	3	c	d	comp_2
Tournament	31	6	4	d	d	comp_2
Tournament	31	6	5	d	d	comp_2
Tournament	31	6	6	c	d	comp_2
Tournament	31	6	7	d	d	comp_2
Tournament	31	6	8	d	d	comp_2
Tournament	31	6	9	d	d	comp_2
Tournament	31	7	1	d	d	comp_2
Tournament	31	7	2	d	d	comp_2
Tournament	31	7	3	d	d	comp_2
Tournament	31	7	4	d	d	comp_2
Tournament	31	7	5	c	d	comp_2
Tournament	31	7	6	d	d	comp_2
Tournament	31	8	1	c	d	comp_2
Tournament	31	8	2	d	d	comp_2
Tournament	31	8	3	c	d	comp_2
Tournament	31	8	4	d	d	comp_2
Tournament	31	8	5	d	d	comp_2
Tournament	31	8	6	d	d	comp_2
Tournament	31	8	7	d	d	comp_2
Tournament	31	8	8	d	d	comp_2
Tournament	31	8	9	d	d	comp_2
Tournament	31	8	10	d	d	comp_2
Tournament	31	8	11	d	d	comp_2
Tournament	31	8	12	d	d	comp_2
Tournament	31	8	13	d	d	comp_2
Tournament	31	8	14	d	d	comp_2
Tournament	31	8	15	d	d	comp_2
Tournament	31	8	16	d	d	comp_2
Tournament	31	8	17	d	d	comp_2
Tournament	31	9	1	c	c	comp_2
Tournament	31	9	2	c	c	comp_2
Tournament	31	9	3	c	c	comp_2
Tournament	31	9	4	c	c	comp_2
Tournament	31	9	5	c	c	comp_2
Tournament	31	9	6	c	c	comp_2
Tournament	31	9	7	c	c	comp_2
Tournament	31	10	1	c	d	comp_2
Tournament	31	10	2	d	c	comp_2
Tournament	31	10	3	c	d	comp_2
Tournament	31	10	4	c	c	comp_2
Tournament	31	10	5	c	c	comp_2
Tournament	31	10	6	c	c	comp_2
Tournament	31	10	7	c	c	comp_2
Tournament	31	10	8	c	c	comp_2
Tournament	31	10	9	c	c	comp_2
Tournament	31	10	10	c	c	comp_2
Tournament	31	10	11	c	c	comp_2
Tournament	31	10	12	c	c	comp_2
Tournament	31	10	13	d	c	comp_2
Tournament	31	10	14	c	d	comp_2
Tournament	31	10	15	c	d	comp_2
Tournament	31	10	16	c	d	comp_2
Tournament	31	10	17	d	d	comp_2
Tournament	31	11	1	c	d	comp_2
Tournament	31	11	2	c	c	comp_2
Tournament	31	11	3	c	c	comp_2
Tournament	31	11	4	c	d	comp_2
Tournament	31	11	5	c	c	comp_2
Tournament	31	11	6	c	c	comp_2
Tournament	31	11	7	c	d	comp_2
Tournament	31	11	8	d	c	comp_2
Tournament	31	12	1	c	d	comp_2
Tournament	31	12	2	c	d	comp_2
Tournament	31	12	3	d	c	comp_2
Tournament	31	12	4	d	d	comp_2
Tournament	31	12	5	d	d	comp_2
Tournament	31	13	1	c	c	comp_2
Tournament	31	13	2	c	c	comp_2
Tournament	31	13	3	c	c	comp_2
Tournament	31	13	4	c	c	comp_2
Tournament	31	13	5	c	c	comp_2
Tournament	31	13	6	c	c	comp_2
Tournament	31	13	7	c	c	comp_2
Tournament	31	13	8	c	c	comp_2
Tournament	31	13	9	c	c	comp_2
Tournament	31	13	10	c	c	comp_2
Tournament	31	13	11	c	c	comp_2
Tournament	31	13	12	c	c	comp_2
Tournament	31	13	13	c	c	comp_2
Tournament	31	13	14	c	c	comp_2
Tournament	31	13	15	c	c	comp_2
Tournament	31	14	1	c	d	comp_2
Tournament	31	14	2	c	c	comp_2
Tournament	31	14	3	c	c	comp_2
Tournament	31	14	4	c	c	comp_2
Tournament	31	14	5	c	d	comp_2
Tournament	32	1	1	c	d	comp_2
Tournament	32	1	2	d	d	comp_2
Tournament	32	2	1	d	d	comp_2
Tournament	32	2	2	d	d	comp_2
Tournament	32	2	3	d	d	comp_2
Tournament	32	3	1	d	c	comp_2
Tournament	32	3	2	d	c	comp_2
Tournament	32	3	3	d	c	comp_2
Tournament	32	4	1	d	d	comp_2
Tournament	32	4	2	d	c	comp_2
Tournament	32	4	3	d	d	comp_2
Tournament	32	5	1	d	d	comp_2
Tournament	32	5	2	d	d	comp_2
Tournament	32	6	1	d	c	comp_2
Tournament	32	6	2	d	d	comp_2
Tournament	32	6	3	d	c	comp_2
Tournament	32	6	4	d	d	comp_2
Tournament	32	6	5	d	d	comp_2
Tournament	32	6	6	d	d	comp_2
Tournament	32	6	7	d	d	comp_2
Tournament	32	6	8	d	d	comp_2
Tournament	32	6	9	d	d	comp_2
Tournament	32	7	1	d	c	comp_2
Tournament	32	7	2	d	c	comp_2
Tournament	32	7	3	d	d	comp_2
Tournament	32	7	4	d	d	comp_2
Tournament	32	7	5	d	d	comp_2
Tournament	32	7	6	d	d	comp_2
Tournament	32	8	1	d	c	comp_2
Tournament	32	8	2	c	d	comp_2
Tournament	32	8	3	c	d	comp_2
Tournament	32	8	4	d	d	comp_2
Tournament	32	8	5	d	d	comp_2
Tournament	32	8	6	d	d	comp_2
Tournament	32	8	7	d	c	comp_2
Tournament	32	8	8	d	d	comp_2
Tournament	32	8	9	d	d	comp_2
Tournament	32	8	10	d	d	comp_2
Tournament	32	8	11	d	c	comp_2
Tournament	32	8	12	d	d	comp_2
Tournament	32	8	13	d	d	comp_2
Tournament	32	8	14	d	d	comp_2
Tournament	32	8	15	d	d	comp_2
Tournament	32	8	16	d	d	comp_2
Tournament	32	8	17	d	d	comp_2
Tournament	32	9	1	d	d	comp_2
Tournament	32	9	2	d	d	comp_2
Tournament	32	9	3	d	d	comp_2
Tournament	32	9	4	d	d	comp_2
Tournament	32	9	5	d	d	comp_2
Tournament	32	9	6	d	d	comp_2
Tournament	32	9	7	d	d	comp_2
Tournament	32	10	1	d	d	comp_2
Tournament	32	10	2	d	c	comp_2
Tournament	32	10	3	d	d	comp_2
Tournament	32	10	4	d	d	comp_2
Tournament	32	10	5	d	d	comp_2
Tournament	32	10	6	d	d	comp_2
Tournament	32	10	7	d	d	comp_2
Tournament	32	10	8	d	d	comp_2
Tournament	32	10	9	d	d	comp_2
Tournament	32	10	10	d	d	comp_2
Tournament	32	10	11	d	d	comp_2
Tournament	32	10	12	d	d	comp_2
Tournament	32	10	13	d	d	comp_2
Tournament	32	10	14	d	d	comp_2
Tournament	32	10	15	d	d	comp_2
Tournament	32	10	16	d	d	comp_2
Tournament	32	10	17	d	d	comp_2
Tournament	32	11	1	d	d	comp_2
Tournament	32	11	2	d	d	comp_2
Tournament	32	11	3	d	d	comp_2
Tournament	32	11	4	d	d	comp_2
Tournament	32	11	5	d	d	comp_2
Tournament	32	11	6	d	d	comp_2
Tournament	32	11	7	d	d	comp_2
Tournament	32	11	8	d	d	comp_2
Tournament	32	12	1	d	d	comp_2
Tournament	32	12	2	d	d	comp_2
Tournament	32	12	3	d	d	comp_2
Tournament	32	12	4	d	d	comp_2
Tournament	32	12	5	d	d	comp_2
Tournament	32	13	1	d	c	comp_2
Tournament	32	13	2	d	c	comp_2
Tournament	32	13	3	d	d	comp_2
Tournament	32	13	4	d	d	comp_2
Tournament	32	13	5	d	d	comp_2
Tournament	32	13	6	d	d	comp_2
Tournament	32	13	7	d	d	comp_2
Tournament	32	13	8	d	d	comp_2
Tournament	32	13	9	d	d	comp_2
Tournament	32	13	10	d	d	comp_2
Tournament	32	13	11	d	d	comp_2
Tournament	32	13	12	d	d	comp_2
Tournament	32	13	13	d	d	comp_2
Tournament	32	13	14	d	d	comp_2
Tournament	32	13	15	d	d	comp_2
Tournament	32	14	1	c	c	comp_2
Tournament	32	14	2	c	c	comp_2
Tournament	32	14	3	c	c	comp_2
Tournament	32	14	4	c	c	comp_2
Tournament	32	14	5	c	c	comp_2
Tournament	33	1	1	c	c	comp_3
Tournament	33	1	2	c	c	comp_3
Tournament	33	2	1	d	d	comp_3
Tournament	33	2	2	d	d	comp_3
Tournament	33	2	3	c	d	comp_3
Tournament	33	2	4	d	d	comp_3
Tournament	33	2	5	d	d	comp_3
Tournament	33	2	6	d	d	comp_3
Tournament	33	2	7	d	d	comp_3
Tournament	33	2	8	d	d	comp_3
Tournament	33	3	1	c	c	comp_3
Tournament	33	4	1	c	d	comp_3
Tournament	33	5	1	d	d	comp_3
Tournament	33	5	2	d	d	comp_3
Tournament	33	5	3	d	c	comp_3
Tournament	33	5	4	d	d	comp_3
Tournament	33	5	5	d	d	comp_3
Tournament	33	5	6	d	d	comp_3
Tournament	33	5	7	d	c	comp_3
Tournament	33	5	8	d	d	comp_3
Tournament	33	5	9	d	d	comp_3
Tournament	33	5	10	d	d	comp_3
Tournament	33	6	1	c	c	comp_3
Tournament	33	6	2	c	d	comp_3
Tournament	33	6	3	d	d	comp_3
Tournament	33	6	4	d	d	comp_3
Tournament	33	7	1	d	c	comp_3
Tournament	33	7	2	d	d	comp_3
Tournament	33	7	3	d	d	comp_3
Tournament	33	7	4	d	d	comp_3
Tournament	33	7	5	d	d	comp_3
Tournament	33	7	6	d	d	comp_3
Tournament	33	7	7	d	d	comp_3
Tournament	33	7	8	d	d	comp_3
Tournament	33	7	9	d	d	comp_3
Tournament	33	8	1	c	c	comp_3
Tournament	33	8	2	c	c	comp_3
Tournament	33	8	3	c	c	comp_3
Tournament	33	8	4	c	c	comp_3
Tournament	33	8	5	c	c	comp_3
Tournament	33	9	1	c	d	comp_3
Tournament	33	10	1	c	c	comp_3
Tournament	33	10	2	c	c	comp_3
Tournament	33	10	3	d	c	comp_3
Tournament	33	10	4	d	d	comp_3
Tournament	33	10	5	d	d	comp_3
Tournament	33	10	6	d	d	comp_3
Tournament	33	11	1	c	d	comp_3
Tournament	33	11	2	d	c	comp_3
Tournament	33	12	1	c	d	comp_3
Tournament	33	13	1	d	c	comp_3
Tournament	33	13	2	d	d	comp_3
Tournament	33	13	3	d	d	comp_3
Tournament	33	13	4	d	d	comp_3
Tournament	33	13	5	d	c	comp_3
Tournament	33	13	6	d	d	comp_3
Tournament	33	13	7	d	d	comp_3
Tournament	33	13	8	d	d	comp_3
Tournament	33	13	9	d	d	comp_3
Tournament	33	13	10	d	d	comp_3
Tournament	33	13	11	d	d	comp_3
Tournament	33	14	1	c	d	comp_3
Tournament	33	14	2	d	d	comp_3
Tournament	33	15	1	c	d	comp_3
Tournament	33	15	2	d	d	comp_3
Tournament	33	16	1	d	c	comp_3
Tournament	33	16	2	d	c	comp_3
Tournament	33	17	1	c	c	comp_3
Tournament	33	17	2	c	c	comp_3
Tournament	33	17	3	d	c	comp_3
Tournament	33	17	4	d	c	comp_3
Tournament	33	17	5	d	d	comp_3
Tournament	33	17	6	d	d	comp_3
Tournament	33	17	7	d	d	comp_3
Tournament	33	17	8	c	d	comp_3
Tournament	33	17	9	d	d	comp_3
Tournament	33	18	1	d	c	comp_3
Tournament	33	18	2	d	d	comp_3
Tournament	33	18	3	d	d	comp_3
Tournament	33	18	4	d	d	comp_3
Tournament	33	19	1	c	d	comp_3
Tournament	33	19	2	d	d	comp_3
Tournament	33	19	3	d	d	comp_3
Tournament	33	19	4	d	d	comp_3
Tournament	33	19	5	d	d	comp_3
Tournament	33	19	6	d	d	comp_3
Tournament	33	19	7	d	d	comp_3
Tournament	33	20	1	c	c	comp_3
Tournament	33	20	2	c	c	comp_3
Tournament	33	21	1	c	c	comp_3
Tournament	33	21	2	c	c	comp_3
Tournament	33	21	3	d	c	comp_3
Tournament	33	21	4	d	c	comp_3
Tournament	33	22	1	c	d	comp_3
Tournament	33	22	2	d	c	comp_3
Tournament	33	22	3	d	d	comp_3
Tournament	33	22	4	d	d	comp_3
Tournament	33	22	5	d	d	comp_3
Tournament	33	22	6	d	d	comp_3
Tournament	33	22	7	d	d	comp_3
Tournament	33	22	8	d	d	comp_3
Tournament	33	22	9	d	d	comp_3
Tournament	33	23	1	c	c	comp_3
Tournament	33	23	2	c	c	comp_3
Tournament	33	23	3	c	c	comp_3
Tournament	33	23	4	d	c	comp_3
Tournament	33	23	5	d	d	comp_3
Tournament	33	23	6	d	d	comp_3
Tournament	33	23	7	d	d	comp_3
Tournament	33	23	8	d	d	comp_3
Tournament	33	23	9	d	d	comp_3
Tournament	33	23	10	d	d	comp_3
Tournament	33	23	11	d	c	comp_3
Tournament	33	23	12	d	d	comp_3
Tournament	34	1	1	c	c	comp_3
Tournament	34	1	2	d	d	comp_3
Tournament	34	2	1	c	c	comp_3
Tournament	34	2	2	d	c	comp_3
Tournament	34	2	3	c	d	comp_3
Tournament	34	2	4	d	c	comp_3
Tournament	34	2	5	c	c	comp_3
Tournament	34	2	6	c	d	comp_3
Tournament	34	2	7	d	d	comp_3
Tournament	34	2	8	d	d	comp_3
Tournament	34	3	1	d	d	comp_3
Tournament	34	4	1	d	d	comp_3
Tournament	34	5	1	c	c	comp_3
Tournament	34	5	2	c	c	comp_3
Tournament	34	5	3	d	c	comp_3
Tournament	34	5	4	c	d	comp_3
Tournament	34	5	5	d	d	comp_3
